date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:32:01	111/111	---M-Z	200	added ('OK')	text/plain	date:Thu,%2028%20Apr%202022%2001:32:02%20GMT	https://fdclass.com.br/robots.txt		(from )
22:32:02	148915/148915	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Apr%202022%2020:12:05%20GMT	https://fdclass.com.br/kitwin10/	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/kitwin10/index.html	(from )
22:32:02	83200/83200	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2014:19:28%20GMT	http://fdclass.com.br/wp-content/cache/wpfc-minified/9k8dazpp/63ntc.css	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/cache/wpfc-minified/9k8dazpp/63ntc.css	(from https://fdclass.com.br/kitwin10/)
22:32:03	129068/129068	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2014:19:28%20GMT	http://fdclass.com.br/wp-content/cache/wpfc-minified/1euddkzs/63ntc.css	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/cache/wpfc-minified/1euddkzs/63ntc.css	(from https://fdclass.com.br/kitwin10/)
22:32:03	1232/1232	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2014:13:39%20GMT	https://fdclass.com.br/wp-content/uploads/elementor/css/post-4.css?ver=1649340819	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/elementor/css/post-4a78f.css	(from https://fdclass.com.br/kitwin10/)
22:32:03	117811/117811	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2014:19:28%20GMT	http://fdclass.com.br/wp-content/cache/wpfc-minified/qm0kknzu/63ntc.css	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/cache/wpfc-minified/qm0kknzu/63ntc.css	(from https://fdclass.com.br/kitwin10/)
22:32:04	83518/83518	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Apr%202022%2020:12:05%20GMT	https://fdclass.com.br/wp-content/uploads/elementor/css/post-2098.css?ver=1651003925	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/elementor/css/post-2098e84d.css	(from https://fdclass.com.br/kitwin10/)
22:32:04	59504/59504	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2014:19:28%20GMT	http://fdclass.com.br/wp-content/cache/wpfc-minified/97ajriqx/63ntc.css	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/cache/wpfc-minified/97ajriqx/63ntc.css	(from https://fdclass.com.br/kitwin10/)
22:32:05	89521/89521	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2010%20Mar%202021%2015:07:24%20GMT	https://fdclass.com.br/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-includes/js/jquery/jquery.minaf6c.js	(from https://fdclass.com.br/kitwin10/)
22:32:05	11224/11224	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2009:06:06%20GMT	https://fdclass.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://fdclass.com.br/kitwin10/)
22:32:05	101850/101850	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2028%20Apr%202022%2001:32:07%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/connect.facebook.net/en_US/fbevents.js	(from https://fdclass.com.br/kitwin10/)
22:32:05	1055/1055	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Nov%202021%2002:03:30%20GMT	https://fdclass.com.br/wp-content/uploads/2021/10/cropped-photo_2021-10-08_17-48-12-2-32x32.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2021/10/cropped-photo_2021-10-08_17-48-12-2-32x32.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:05	6112/6112	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Nov%202021%2002:03:30%20GMT	https://fdclass.com.br/wp-content/uploads/2021/10/cropped-photo_2021-10-08_17-48-12-2-192x192.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2021/10/cropped-photo_2021-10-08_17-48-12-2-192x192.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:06	5774/5774	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Nov%202021%2002:03:30%20GMT	https://fdclass.com.br/wp-content/uploads/2021/10/cropped-photo_2021-10-08_17-48-12-2-180x180.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2021/10/cropped-photo_2021-10-08_17-48-12-2-180x180.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:06	12953/12953	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2014:19:28%20GMT	http://fdclass.com.br/wp-content/cache/wpfc-minified/6yif3tmt/63ntc.css	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/cache/wpfc-minified/6yif3tmt/63ntc.css	(from https://fdclass.com.br/kitwin10/)
22:32:07	78731/78731	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Nov%202021%2002:10:22%20GMT	https://fdclass.com.br/wp-content/uploads/elementor/thumbs/mockup-kit-formate-rapido-min-1-pfoxugeo3wc6te5pilgcpgzdi6emtxtn0fw7k2l6ic.png	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/elementor/thumbs/mockup-kit-formate-rapido-min-1-pfoxugeo3wc6te5pilgcpgzdi6emtxtn0fw7k2l6ic.png	(from https://fdclass.com.br/kitwin10/)
22:32:08	266339/266339	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Apr%202022%2014:29:53%20GMT	https://fdclass.com.br/wp-content/uploads/2022/04/D06-LEIGO.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2022/04/D06-LEIGO.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:08	323855/323855	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Apr%202022%2014:30:02%20GMT	https://fdclass.com.br/wp-content/uploads/2022/04/D08-LEIGO.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2022/04/D08-LEIGO.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:09	300336/300336	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Apr%202022%2014:29:59%20GMT	https://fdclass.com.br/wp-content/uploads/2022/04/D07-LEIGO.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2022/04/D07-LEIGO.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:11	271227/271227	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Apr%202022%2014:30:11%20GMT	https://fdclass.com.br/wp-content/uploads/2022/04/D03-LEIGO.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2022/04/D03-LEIGO.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:11	253219/253219	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Apr%202022%2014:30:05%20GMT	https://fdclass.com.br/wp-content/uploads/2022/04/D01-LEIGO.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2022/04/D01-LEIGO.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:11	251977/251977	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Apr%202022%2014:30:08%20GMT	https://fdclass.com.br/wp-content/uploads/2022/04/D02-LEIGO.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2022/04/D02-LEIGO.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:11	306833/306833	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Apr%202022%2014:30:13%20GMT	https://fdclass.com.br/wp-content/uploads/2022/04/D04-LEIGO.jpg	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/uploads/2022/04/D04-LEIGO.jpg	(from https://fdclass.com.br/kitwin10/)
22:32:12	11736/11736	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2014:19:28%20GMT	http://fdclass.com.br/wp-content/cache/wpfc-minified/7wq2v4px/63ntc.css	C:/Meus%20Sites/New%20PV%20-%20Kit%20Formate%20Rapido/fdclass.com.br/wp-content/cache/wpfc-minified/7wq2v4px/63ntc.css	(from https://fdclass.com.br/kitwin10/)
